01259  2007-09-30T18:50:16.500  273.7849131944  244450281.682349     11823.447588  2007-09-30T18:34:11.409  7166662747.006852       0.000000  8420753616.813200  8420753616.701666  -0.030737         0.111534   -63.5          -0.005582  -99999.999999  -999.9  -999.9  
01260  2007-09-30T18:50:17.500  273.7849247685  244450282.682349     11824.146600  2007-09-30T18:34:12.409  7166662747.006852       0.000000  8420753617.536300  8420753617.424170  -0.030732         0.112129   -63.5          -0.000191  -99999.999999  -999.9  -999.9  
01261  2007-09-30T18:50:18.500  273.7849363425  244450283.682349     11824.845455  2007-09-30T18:34:13.409  7166662747.006852       0.000000  8420753618.260700  8420753618.146042  -0.030727         0.114658   -63.5           0.004146  -99999.999999  -999.9  -999.9  
01262  2007-09-30T18:50:19.500  273.7849479166  244450284.682349     11825.544154  2007-09-30T18:34:14.409  7166662747.006852       0.000000  8420753618.976300  8420753618.867282  -0.030723         0.109018   -63.5          -0.008118  -99999.999999  -999.9  -999.9  
01263  2007-09-30T18:50:20.500  273.7849594907  244450285.682349     11826.242696  2007-09-30T18:34:15.409  7166662747.006852       0.000000  8420753619.709400  8420753619.587889  -0.030718         0.121511   -63.5           0.010645  -99999.999999  -999.9  -999.9  
01264  2007-09-30T18:50:21.500  273.7849710648  244450286.682349     11826.941083  2007-09-30T18:34:16.409  7166662747.006852       0.000000  8420753620.422400  8420753620.307864  -0.030713         0.114536   -63.5          -0.004109  -99999.999999  -999.9  -999.9  
01265  2007-09-30T18:50:22.500  273.7849826388  244450287.682349     11827.639312  2007-09-30T18:34:17.409  7166662747.006852       0.000000  8420753621.142800  8420753621.027207  -0.030709         0.115593   -63.6          -0.000482  -99999.999999  -999.9  -999.9  
01266  2007-09-30T18:50:23.500  273.7849942129  244450288.682349     11828.337385  2007-09-30T18:34:18.410  7166662747.006852       0.000000  8420753621.864799  8420753621.745919  -0.030704         0.118880   -63.6           0.012809  -99999.999999  -999.9  -999.9  
01267  2007-09-30T18:50:24.500  273.7850057870  244450289.682349     11829.035302  2007-09-30T18:34:19.410  7166662747.006852       0.000000  8420753622.579100  8420753622.463999  -0.030699         0.115101   -63.6          -0.012599  -99999.999999  -999.9  -999.9  
01268  2007-09-30T18:50:25.500  273.7850173611  244450290.682349     11829.733062  2007-09-30T18:34:20.410  7166662747.006852       0.000000  8420753623.288400  8420753623.181448  -0.030695         0.106952   -63.6          -0.001445  -99999.999999  -999.9  -999.9  
01269  2007-09-30T18:50:26.500  273.7850289351  244450291.682349     11830.430666  2007-09-30T18:34:21.410  7166662747.006852       0.000000  8420753624.016000  8420753623.898265  -0.030690         0.117735   -63.6           0.012518  -99999.999999  -999.9  -999.9  
01270  2007-09-30T18:50:27.500  273.7850405092  244450292.682349     11831.128114  2007-09-30T18:34:22.410  7166662747.006852       0.000000  8420753624.729400  8420753624.614452  -0.030685         0.114947   -63.6          -0.001445  -99999.999999  -999.9  -999.9  
01271  2007-09-30T18:50:28.500  273.7850520833  244450293.682349     11831.825405  2007-09-30T18:34:23.410  7166662747.006852       0.000000  8420753625.444200  8420753625.330009  -0.030681         0.114191   -63.6          -0.008291  -99999.999999  -999.9  -999.9  
01272  2007-09-30T18:50:29.500  273.7850636574  244450294.682349     11832.522540  2007-09-30T18:34:24.410  7166662747.006852       0.000000  8420753626.163100  8420753626.044933  -0.030676         0.118167   -63.6           0.007246  -99999.999999  -999.9  -999.9  
01273  2007-09-30T18:50:30.500  273.7850752314  244450295.682349     11833.219519  2007-09-30T18:34:25.410  7166662747.006852       0.000000  8420753626.872200  8420753626.759227  -0.030671         0.112973   -63.6           0.001755  -99999.999999  -999.9  -999.9  
01274  2007-09-30T18:50:31.500  273.7850868055  244450296.682349     11833.916341  2007-09-30T18:34:26.410  7166662747.006852       0.000000  8420753627.592300  8420753627.472891  -0.030667         0.119410   -63.6          -0.011536  -99999.999999  -999.9  -999.9  
01275  2007-09-30T18:50:32.500  273.7850983796  244450297.682349     11834.613006  2007-09-30T18:34:27.410  7166662747.006852       0.000000  8420753628.298000  8420753628.185925  -0.030662         0.112075   -63.6           0.002100  -99999.999999  -999.9  -999.9  
01276  2007-09-30T18:50:33.500  273.7851099537  244450298.682349     11835.309516  2007-09-30T18:34:28.410  7166662747.006852       0.000000  8420753629.007300  8420753628.898328  -0.030657         0.108973   -63.6           0.006855  -99999.999999  -999.9  -999.9  
01277  2007-09-30T18:50:34.500  273.7851215277  244450299.682349     11836.005869  2007-09-30T18:34:29.410  7166662747.006852       0.000000  8420753629.722700  8420753629.610103  -0.030653         0.112597   -63.6          -0.001454  -99999.999999  -999.9  -999.9  
01278  2007-09-30T18:50:35.500  273.7851331018  244450300.682349     11836.702066  2007-09-30T18:34:30.410  7166662747.006852       0.000000  8420753630.432200  8420753630.321247  -0.030648         0.110953   -63.6           0.006045  -99999.999999  -999.9  -999.9  
01279  2007-09-30T18:50:36.500  273.7851446759  244450301.682349     11837.398107  2007-09-30T18:34:31.410  7166662747.006852       0.000000  8420753631.152700  8420753631.031763  -0.030643         0.120937   -63.6          -0.009254  -99999.999999  -999.9  -999.9  
01280  2007-09-30T18:50:37.500  273.7851562500  244450302.682349     11838.093991  2007-09-30T18:34:32.411  7166662747.006852       0.000000  8420753631.851300  8420753631.741649  -0.030639         0.109652   -63.6           0.004919  -99999.999999  -999.9  -999.9  
01281  2007-09-30T18:50:38.500  273.7851678240  244450303.682349     11838.789719  2007-09-30T18:34:33.411  7166662747.006852       0.000000  8420753632.566300  8420753632.450907  -0.030634         0.115394   -63.6           0.000218  -99999.999999  -999.9  -999.9  
01282  2007-09-30T18:50:39.500  273.7851793981  244450304.682349     11839.485291  2007-09-30T18:34:34.411  7166662747.006852       0.000000  8420753633.272600  8420753633.159535  -0.030629         0.113065   -63.6           0.003791  -99999.999999  -999.9  -999.9  
01283  2007-09-30T18:50:40.500  273.7851909722  244450305.682349     11840.180706  2007-09-30T18:34:35.411  7166662747.006852       0.000000  8420753633.983400  8420753633.867536  -0.030625         0.115865   -63.6          -0.001163  -99999.999999  -999.9  -999.9  
01284  2007-09-30T18:50:41.500  273.7852025462  244450306.682349     11840.875966  2007-09-30T18:34:36.411  7166662747.006852       0.000000  8420753634.684299  8420753634.574907  -0.030620         0.109392   -63.7           0.002282  -99999.999999  -999.9  -999.9  
01285  2007-09-30T18:50:42.500  273.7852141203  244450307.682349     11841.571069  2007-09-30T18:34:37.411  7166662747.006852       0.000000  8420753635.397400  8420753635.281650  -0.030615         0.115750   -63.7          -0.000700  -99999.999999  -999.9  -999.9  
01286  2007-09-30T18:50:43.500  273.7852256944  244450308.682349     11842.266015  2007-09-30T18:34:38.411  7166662747.006852       0.000000  8420753636.102500  8420753635.987764  -0.030611         0.114736   -63.7          -0.006000  -99999.999999  -999.9  -999.9  
01287  2007-09-30T18:50:44.500  273.7852372685  244450309.682349     11842.960806  2007-09-30T18:34:39.411  7166662747.006852       0.000000  8420753636.796900  8420753636.693252  -0.030606         0.103648   -63.7          -0.000482  -99999.999999  -999.9  -999.9  
01288  2007-09-30T18:50:45.500  273.7852488425  244450310.682349     11843.655440  2007-09-30T18:34:40.411  7166662747.006852       0.000000  8420753637.508200  8420753637.398111  -0.030601         0.110088   -63.7           0.001128  -99999.999999  -999.9  -999.9  
01289  2007-09-30T18:50:46.500  273.7852604166  244450311.682349     11844.349919  2007-09-30T18:34:41.411  7166662747.006852       0.000000  8420753638.213700  8420753638.102344  -0.030597         0.111357   -63.7           0.001718  -99999.999999  -999.9  -999.9  
01290  2007-09-30T18:50:47.500  273.7852719907  244450312.682349     11845.044241  2007-09-30T18:34:42.411  7166662747.006852       0.000000  8420753638.920700  8420753638.805949  -0.030592         0.114751   -63.7          -0.000600  -99999.999999  -999.9  -999.9  
01291  2007-09-30T18:50:48.500  273.7852835648  244450313.682349     11845.738406  2007-09-30T18:34:43.411  7166662747.006852       0.000000  8420753639.623200  8420753639.508927  -0.030587         0.114273   -63.7           0.001609  -99999.999999  -999.9  -999.9  
01292  2007-09-30T18:50:49.500  273.7852951388  244450314.682349     11846.432416  2007-09-30T18:34:44.411  7166662747.006852       0.000000  8420753640.329300  8420753640.211279  -0.030583         0.118021   -63.8           0.001236  -99999.999999  -999.9  -999.9  
01293  2007-09-30T18:50:50.500  273.7853067129  244450315.682349     11847.126269  2007-09-30T18:34:45.412  7166662747.006852       0.000000  8420753641.019000  8420753640.913003  -0.030578         0.105997   -63.8           0.003937  -99999.999999  -999.9  -999.9  
01294  2007-09-30T18:50:51.500  273.7853182870  244450316.682349     11847.819967  2007-09-30T18:34:46.412  7166662747.006852       0.000000  8420753641.725700  8420753641.614101  -0.030573         0.111599   -63.8           0.000000  -99999.999999  -999.9  -999.9  
